Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Are low doses of caffeine as ergogenic as higher doses? A critical review highlighting the need for comparison with current best practice in caffeine research.","/pubmed/31400738","Pickering C, Kiely J.","Nutrition. 2019 Jun 26;67-68:110535. doi: 10.1016/j.nut.2019.06.016. [Epub ahead of print] Review.","Nutrition.  2019","PubMed","citation","PMID:31400738","pubmed","31400738","create date:2019/08/11 | first author:Pickering C",
"Drought exposure as a risk factor for child undernutrition in low- and middle-income countries: A systematic review and assessment of empirical evidence.","/pubmed/31400736","Belesova K, Agabiirwe CN, Zou M, Phalkey R, Wilkinson P.","Environ Int. 2019 Aug 7;131:104973. doi: 10.1016/j.envint.2019.104973. [Epub ahead of print] Review.","Environ Int.  2019","PubMed","citation","PMID:31400736","pubmed","31400736","create date:2019/08/11 | first author:Belesova K",
"Self-collected compared with professional-collected swabbing in the diagnosis of influenza in symptomatic individuals: A meta-analysis and assessment of validity.","/pubmed/31400670","Seaman CP, Tran LTT, Cowling BJ, Sullivan SG.","J Clin Virol. 2019 Aug 2;118:28-35. doi: 10.1016/j.jcv.2019.07.010. [Epub ahead of print] Review.","J Clin Virol.  2019","PubMed","citation","PMID:31400670","pubmed","31400670","create date:2019/08/11 | first author:Seaman CP",
"Systematic review of published literature on oxaliplatin and mitomycin C as chemotherapeutic agents for hyperthermic intraperitoneal chemotherapy in patients with peritoneal metastases from colorectal cancer.","/pubmed/31400583","Wisselink DD, Braakhuis LLF, Gallo G, van Grevenstein WMU, van Dieren S, Kok NFM, de Reuver PR, Tanis PJ, de Hingh IHJT.","Crit Rev Oncol Hematol. 2019 Jul 9;142:119-129. doi: 10.1016/j.critrevonc.2019.06.014. [Epub ahead of print] Review.","Crit Rev Oncol Hematol.  2019","PubMed","citation","PMID:31400583","pubmed","31400583","create date:2019/08/11 | first author:Wisselink DD",
"Depression biomarkers using non-invasive EEG: A review.","/pubmed/31400570","de Aguiar Neto FS, Rosa JLG.","Neurosci Biobehav Rev. 2019 Aug 7;105:83-93. doi: 10.1016/j.neubiorev.2019.07.021. [Epub ahead of print] Review.","Neurosci Biobehav Rev.  2019","PubMed","citation","PMID:31400570","pubmed","31400570","create date:2019/08/11 | first author:de Aguiar Neto FS",
"Risk Factors for Recurrence after Anal Fistula Surgery: A Meta-analysis.","/pubmed/31400504","Mei Z, Wang Q, Zhang Y, Liu P, Ge M, Du P, Yang W, He Y.","Int J Surg. 2019 Aug 7. pii: S1743-9191(19)30193-1. doi: 10.1016/j.ijsu.2019.08.003. [Epub ahead of print] Review.","Int J Surg.  2019","PubMed","citation","PMID:31400504","pubmed","31400504","create date:2019/08/11 | first author:Mei Z",
"Change in body weight and body mass index in psoriasis patients receiving biologics: a systematic review and network meta-analysis.","/pubmed/31400455","Wu MY, Yu CL, Yang SJ, Chi CC.","J Am Acad Dermatol. 2019 Aug 7. pii: S0190-9622(19)32498-3. doi: 10.1016/j.jaad.2019.07.103. [Epub ahead of print]","J Am Acad Dermatol.  2019","PubMed","citation","PMID:31400455","pubmed","31400455","create date:2019/08/11 | first author:Wu MY",
"Treatments of actinic cheilitis: a systematic review of the literature.","/pubmed/31400450","Lai M, Pampena R, Cornacchia L, Pellacani G, Peris K, Longo C.","J Am Acad Dermatol. 2019 Aug 7. pii: S0190-9622(19)32501-0. doi: 10.1016/j.jaad.2019.07.106. [Epub ahead of print] Review.","J Am Acad Dermatol.  2019","PubMed","citation","PMID:31400450","pubmed","31400450","create date:2019/08/11 | first author:Lai M",
"Sensitivity of hypothetical purchase task indices when studying substance use: A systematic literature review.","/pubmed/31400376","Zvorsky I, Nighbor TD, Kurti AN, DeSarno M, Naudé G, Reed DD, Higgins ST.","Prev Med. 2019 Aug 7:105789. doi: 10.1016/j.ypmed.2019.105789. [Epub ahead of print]","Prev Med.  2019","PubMed","citation","PMID:31400376","pubmed","31400376","create date:2019/08/11 | first author:Zvorsky I",
"Is rifampin resistance a reliable predictive marker of multidrug-resistant tuberculosis in China: a meta-analysis of findings.","/pubmed/31400354","Liu Z, Dong H, Wu B, Zhang M, Zhu Y, Pang Y, Wang X.","J Infect. 2019 Aug 7. pii: S0163-4453(19)30243-9. doi: 10.1016/j.jinf.2019.08.004. [Epub ahead of print]","J Infect.  2019","PubMed","citation","PMID:31400354","pubmed","31400354","create date:2019/08/11 | first author:Liu Z",
"Exercise programs delivered according to guidelines improve mobility in people with stroke: A Systematic Review and meta-analysis.","/pubmed/31400308","Pogrebnoy D, Dennett A.","Arch Phys Med Rehabil. 2019 Aug 7. pii: S0003-9993(19)30508-8. doi: 10.1016/j.apmr.2019.06.015. [Epub ahead of print] Review.","Arch Phys Med Rehabil.  2019","PubMed","citation","PMID:31400308","pubmed","31400308","create date:2019/08/11 | first author:Pogrebnoy D",
"Doxycycline: An option in the treatment of ulcerated oral lesions?","/pubmed/31400293","Piacentini M, Borghetti RL, Zancanaro de Figueiredo MA, Cherubini K, Gonçalves Salum F.","J Clin Pharm Ther. 2019 Aug 10. doi: 10.1111/jcpt.13022. [Epub ahead of print] Review.","J Clin Pharm Ther.  2019","PubMed","citation","PMID:31400293","pubmed","31400293","create date:2019/08/11 | first author:Piacentini M",
"Advancing the study of functioning in bipolar disorders - From scales to constructs.","/pubmed/31400289","Morton E, Murray G.","Bipolar Disord. 2019 Aug 10. doi: 10.1111/bdi.12817. [Epub ahead of print]","Bipolar Disord.  2019","PubMed","citation","PMID:31400289","pubmed","31400289","create date:2019/08/11 | first author:Morton E",
"Gender Differences in Outcomes after Traumatic Brain Injury among Service Members and Veterans.","/pubmed/31400285","Cogan AM, McCaughey VK, Scholten J.","PM R. 2019 Aug 10. doi: 10.1002/pmrj.12237. [Epub ahead of print] Review.","PM R.  2019","PubMed","citation","PMID:31400285","pubmed","31400285","create date:2019/08/11 | first author:Cogan AM",
