Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"A Systematic Review and Meta-analysis of the Pressure-induced Vasodilation Phenomenon and its Role in the Pathophysiology of Ulcers'.","/pubmed/31299679","Zwanenburg PR, Backer SFM, Obdeijn MC, Lapid O, Gans SL, Boermeester MA.","Plast Reconstr Surg. 2019 Jul 5. doi: 10.1097/PRS.0000000000006090. [Epub ahead of print]","Plast Reconstr Surg.  2019","PubMed","citation","PMID:31299679","pubmed","31299679","create date:2019/07/13 | first author:Zwanenburg PR",
"Nerve transfers in the upper extremity following cervical spinal cord injury. Part 1: Systematic review of the literature.","/pubmed/31299644","Khalifeh JM, Dibble CF, Van Voorhis A, Doering M, Boyer MI, Mahan MA, Wilson TJ, Midha R, Yang LJS, Ray WZ.","J Neurosurg Spine. 2019 Jul 12:1-12. doi: 10.3171/2019.4.SPINE19173. [Epub ahead of print] Review.","J Neurosurg Spine.  2019","PubMed","citation","PMID:31299644","pubmed","31299644","create date:2019/07/13 | first author:Khalifeh JM",
"Clinical phenotypes associated with outcomes following deep brain stimulation for childhood dystonia.","/pubmed/31299640","Badhiwala JH, Karmur B, Elkaim LM, Alotaibi NM, Morgan BR, Lipsman N, De Vloo P, Kalia SK, Lozano AM, Ibrahim GM.","J Neurosurg Pediatr. 2019 Jul 12:1-9. doi: 10.3171/2019.5.PEDS1973. [Epub ahead of print]","J Neurosurg Pediatr.  2019","PubMed","citation","PMID:31299640","pubmed","31299640","create date:2019/07/13 | first author:Badhiwala JH",
"Pediatric primary spinal atypical teratoid rhabdoid tumor: a case series and review of the literature.","/pubmed/31299639","Li D, Heiferman DM, Syed HR, Santos JG, Bowman RM, DiPatri AJ, Tomita T, Wadhwani NR, Alden TD.","J Neurosurg Pediatr. 2019 Jul 12:1-17. doi: 10.3171/2019.4.PEDS19113. [Epub ahead of print] Review.","J Neurosurg Pediatr.  2019","PubMed","citation","PMID:31299639","pubmed","31299639","create date:2019/07/13 | first author:Li D",
"On the role of review papers in the face of escalating publication rates - a case study of research on contaminants of emerging concern (CECs).","/pubmed/31299604","Oberg G, Leopold A.","Environ Int. 2019 Jul 9;131:104960. doi: 10.1016/j.envint.2019.104960. [Epub ahead of print] Review.","Environ Int.  2019","PubMed","citation","PMID:31299604","pubmed","31299604","create date:2019/07/13 | first author:Oberg G",
"Why and when to refer patients for vestibular evoked myogenic potentials: A critical review.","/pubmed/31299589","Papathanasiou ES, Straumann D.","Clin Neurophysiol. 2019 May 31;130(9):1539-1556. doi: 10.1016/j.clinph.2019.04.719. [Epub ahead of print] Review.","Clin Neurophysiol.  2019","PubMed","citation","PMID:31299589","pubmed","31299589","create date:2019/07/13 | first author:Papathanasiou ES",
"Development of outcome-specific criteria for study evaluation in systematic reviews of epidemiology studies.","/pubmed/31299560","Radke EG, Glenn B, Galizia A, Persad A, Nachman R, Bateson T, Wright JM, Navas-Acien A, Arroyave WD, Puett RC, Harville EW, Pollack AZ, Burns JS, Lynch CD, Sagiv SK, Stein C, Cooper GS.","Environ Int. 2019 Jul 9;130:104884. doi: 10.1016/j.envint.2019.05.078. [Epub ahead of print]","Environ Int.  2019","PubMed","citation","PMID:31299560","pubmed","31299560","create date:2019/07/13 | first author:Radke EG",
"Response to ""Regarding nuclear energy: Between global electricity demand, worldwide decarbonisation imperativeness, and planetary environmental implications"".","/pubmed/31299553","Prăvălie R, Bandoc G.","J Environ Manage. 2019 Jul 9;247:776-779. doi: 10.1016/j.jenvman.2019.06.108. [Epub ahead of print]","J Environ Manage.  2019","PubMed","citation","PMID:31299553","pubmed","31299553","create date:2019/07/13 | first author:Prăvălie R",
"Alcohol screening and assessment measures for young people: A systematic review and meta-analysis of validation studies.","/pubmed/31299552","Toner P, Böhnke JR, Andersen P, McCambridge J.","Drug Alcohol Depend. 2019 Feb 28;202:39-49. doi: 10.1016/j.drugalcdep.2019.01.030. [Epub ahead of print] Review.","Drug Alcohol Depend.  2019","PubMed","citation","PMID:31299552","pubmed","31299552","create date:2019/07/13 | first author:Toner P",
"Which are the main fluorophores in skin and oral mucosa? A review with emphasis on clinical applications of tissue autofluorescence.","/pubmed/31299549","Giovannacci I, Magnoni C, Vescovi P, Painelli A, Tarentini E, Meleti M.","Arch Oral Biol. 2019 Jul 3;105:89-98. doi: 10.1016/j.archoralbio.2019.07.001. [Epub ahead of print] Review.","Arch Oral Biol.  2019","PubMed","citation","PMID:31299549","pubmed","31299549","create date:2019/07/13 | first author:Giovannacci I",
"Association of apolipoprotein E genotypes with epilepsy risk: A systematic review and meta-analysis.","/pubmed/31299529","Liang Y, Zhou Z, Wang H, Cheng X, Zhong S, Zhao C.","Epilepsy Behav. 2019 Jul 9;98(Pt A):27-35. doi: 10.1016/j.yebeh.2019.06.015. [Epub ahead of print] Review.","Epilepsy Behav.  2019","PubMed","citation","PMID:31299529","pubmed","31299529","create date:2019/07/13 | first author:Liang Y",
"Effects of total hip arthroplasty for primary hip osteoarthritis on postural balance: A systematic review.","/pubmed/31299504","de Lima F, Fernandes DA, Melo G, de M Roesler CR, de S Neves F, Neto FR.","Gait Posture. 2019 Jul 2;73:52-64. doi: 10.1016/j.gaitpost.2019.07.124. [Epub ahead of print] Review.","Gait Posture.  2019","PubMed","citation","PMID:31299504","pubmed","31299504","create date:2019/07/13 | first author:de Lima F",
"Quantification of the validity and reliability of sprint performance metrics computed using inertial sensors: A systematic review.","/pubmed/31299501","Macadam P, Cronin J, Neville J, Diewald S.","Gait Posture. 2019 Jul 2;73:26-38. doi: 10.1016/j.gaitpost.2019.07.123. [Epub ahead of print] Review.","Gait Posture.  2019","PubMed","citation","PMID:31299501","pubmed","31299501","create date:2019/07/13 | first author:Macadam P",
"Atypical neuroleptic malignant syndrome: A systematic review of case reports.","/pubmed/31299470","Singhai K, Kuppili PP, Nebhinani N.","Gen Hosp Psychiatry. 2019 Jun 20;60:12-19. doi: 10.1016/j.genhosppsych.2019.06.009. [Epub ahead of print] Review. No abstract available. ","Gen Hosp Psychiatry.  2019","PubMed","citation","PMID:31299470","pubmed","31299470","create date:2019/07/13 | first author:Singhai K",
"Suicidality among patients with asthma: A systematic review and meta-analysis.","/pubmed/31299440","Zhang Y, Cheng J, Li Y, He R, Choudhry AA, Jiang J, Pan P, Su X, Hu C.","J Affect Disord. 2019 Jun 30;256:594-603. doi: 10.1016/j.jad.2019.06.031. [Epub ahead of print]","J Affect Disord.  2019","PubMed","citation","PMID:31299440","pubmed","31299440","create date:2019/07/13 | first author:Zhang Y",
