Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Prerequisites for Learning Clinical Reasoning.","/pubmed/31314455","Bowen JL, ten Cate O.","2017 Nov 7. In: ten Cate O, Custers EJFM, Durning SJ, editors. Principles and Practice of Case-based Clinical Reasoning Education: A Method for Preclinical Students [Internet]. ChamCham: Springer; 2018. Chapter 4. ","Principles and Practice of Case-based Clinical Reasoning Education: A Method for Preclinical Students.  2018","PubMed","citation","PMID:31314455","pubmed","31314455","create date:2019/07/18 | first author:Bowen JL",
"Understanding Clinical Reasoning from Multiple Perspectives: A Conceptual and Theoretical Overview.","/pubmed/31314454","ten Cate O, Durning SJ.","2017 Nov 7. In: ten Cate O, Custers EJFM, Durning SJ, editors. Principles and Practice of Case-based Clinical Reasoning Education: A Method for Preclinical Students [Internet]. ChamCham: Springer; 2018. Chapter 3. ","Principles and Practice of Case-based Clinical Reasoning Education: A Method for Preclinical Students.  2018","PubMed","citation","PMID:31314454","pubmed","31314454","create date:2019/07/18 | first author:ten Cate O",
"Narrative and Method in Ethics Consultation.","/pubmed/31314395","Agich GJ.","2018 Sep 12. In: Finder SG, Bliton MJ, editors. Peer Review, Peer Education, and Modeling in the Practice of Clinical Ethics Consultation: The Zadeh Project [Internet]. Cham (CH): Springer; 2018.","Peer Review, Peer Education, and Modeling in the Practice of Clinical Ethics Consultation: The Zadeh Project.  2018","PubMed","citation","PMID:31314395","pubmed","31314395","create date:2019/07/18 | first author:Agich GJ",
"Critical Self-Reflection as Moral Practice: A Collaborative Meditation on Peer Review in Ethics Consultation.","/pubmed/31314392","Frolic A, Rubin SB.","2018 Sep 12. In: Finder SG, Bliton MJ, editors. Peer Review, Peer Education, and Modeling in the Practice of Clinical Ethics Consultation: The Zadeh Project [Internet]. Cham (CH): Springer; 2018.","Peer Review, Peer Education, and Modeling in the Practice of Clinical Ethics Consultation: The Zadeh Project.  2018","PubMed","citation","PMID:31314392","pubmed","31314392","create date:2019/07/18 | first author:Frolic A",
"(Meta-) Methodological Lessons for Ethics Consultation.","/pubmed/31314388","Aulisio MP.","2018 Sep 12. In: Finder SG, Bliton MJ, editors. Peer Review, Peer Education, and Modeling in the Practice of Clinical Ethics Consultation: The Zadeh Project [Internet]. Cham (CH): Springer; 2018.","Peer Review, Peer Education, and Modeling in the Practice of Clinical Ethics Consultation: The Zadeh Project.  2018","PubMed","citation","PMID:31314388","pubmed","31314388","create date:2019/07/18 | first author:Aulisio MP",
"Peer Review and Responsibility in/as/for/to Practice.","/pubmed/31314385","Finder SG, Bliton MJ.","2018 Sep 12. In: Finder SG, Bliton MJ, editors. Peer Review, Peer Education, and Modeling in the Practice of Clinical Ethics Consultation: The Zadeh Project [Internet]. Cham (CH): Springer; 2018.","Peer Review, Peer Education, and Modeling in the Practice of Clinical Ethics Consultation: The Zadeh Project.  2018","PubMed","citation","PMID:31314385","pubmed","31314385","create date:2019/07/18 | first author:Finder SG",
"Small Bowel Disease.","/pubmed/31314376","Laghi A, Hara AK.","2018 Mar 21. In: Hodler J, Kubik-Huch RA, von Schulthess GK, editors. Diseases of the Abdomen and Pelvis 2018-2021: Diagnostic Imaging - IDKD Book [Internet]. Cham (CH): Springer; 2018. Chapter 12. ","Diseases of the Abdomen and Pelvis 2018-2021: Diagnostic Imaging - IDKD Book.  2018","PubMed","citation","PMID:31314376","pubmed","31314376","create date:2019/07/18 | first author:Laghi A",
"The Pediatric Gastrointestinal Tract: What Every Radiologist Needs to Know.","/pubmed/31314361","Dunn EA, Olsen ØE, Huisman TAGM.","2018 Mar 21. In: Hodler J, Kubik-Huch RA, von Schulthess GK, editors. Diseases of the Abdomen and Pelvis 2018-2021: Diagnostic Imaging - IDKD Book [Internet]. Cham (CH): Springer; 2018. Chapter 15. ","Diseases of the Abdomen and Pelvis 2018-2021: Diagnostic Imaging - IDKD Book.  2018","PubMed","citation","PMID:31314361","pubmed","31314361","create date:2019/07/18 | first author:Dunn EA",
"The Dementia Village: Between Community and Society.","/pubmed/31314351","Haeusermann T.","2017 Jul 20. In: Krause F, Boldt J, editors. Care in Healthcare: Reflections on Theory and Practice [Internet]. Cham (CH): Palgrave Macmillan; 2018.","Care in Healthcare: Reflections on Theory and Practice.  2018","PubMed","citation","PMID:31314351","pubmed","31314351","create date:2019/07/18 | first author:Haeusermann T",
"Cell Source and Apheresis.","/pubmed/31314313","Babic A, Trigoso E.","2017 Nov 22. In: Kenyon M, Babic A, editors. The European Blood and Marrow Transplantation Textbook for Nurses: Under the Auspices of EBMT [Internet]. Cham (CH): Springer; 2018. Chapter 5. ","The European Blood and Marrow Transplantation Textbook for Nurses: Under the Auspices of EBMT.  2018","PubMed","citation","PMID:31314313","pubmed","31314313","create date:2019/07/18 | first author:Babic A",
"Nursing Research and Audit in the Transplant Setting.","/pubmed/31314309","Eeltink C, Liptrott S, Stringer J.","2017 Nov 22. In: Kenyon M, Babic A, editors. The European Blood and Marrow Transplantation Textbook for Nurses: Under the Auspices of EBMT [Internet]. Cham (CH): Springer; 2018. Chapter 15. ","The European Blood and Marrow Transplantation Textbook for Nurses: Under the Auspices of EBMT.  2018","PubMed","citation","PMID:31314309","pubmed","31314309","create date:2019/07/18 | first author:Eeltink C",
"Introduction to the Handbook of Life Course Health Development.","/pubmed/31314307","Halfon N, Forrest CB, Lerner RM, Faustman EM, Tullis E, Son J.","2017 Nov 21. In: Halfon N, Forrest CB, Lerner RM, Faustman EM, editors. Handbook of Life Course Health Development [Internet]. Cham (CH): Springer; 2018.","Handbook of Life Course Health Development.  2018","PubMed","citation","PMID:31314307","pubmed","31314307","create date:2019/07/18 | first author:Halfon N",
"Pediatric Type 2 Diabetes: Prevention and Treatment Through a Life Course Health Development Framework.","/pubmed/31314290","Salsberry P, Tanda R, Anderson SE, Kamboj MK.","2017 Nov 21. In: Halfon N, Forrest CB, Lerner RM, Faustman EM, editors. Handbook of Life Course Health Development [Internet]. Cham (CH): Springer; 2018.","Handbook of Life Course Health Development.  2018","PubMed","citation","PMID:31314290","pubmed","31314290","create date:2019/07/18 | first author:Salsberry P",
"Trend Analysis: Evolution of Tidal Volume Over Time for Patients Receiving Invasive Mechanical Ventilation.","/pubmed/31314271","Mehta A, Dernoncourt F, Walkey A.","2016 Sep 10. Secondary Analysis of Electronic Health Records [Internet]. Cham (CH): Springer; 2016. Chapter 18. ","Secondary Analysis of Electronic Health Records.  2016","PubMed","citation","PMID:31314271","pubmed","31314271","create date:2019/07/18 | first author:Mehta A",
"Residual Confounding Lurking in Big Data: A Source of Error.","/pubmed/31314266","Danziger J, Zimolzak AJ.","2016 Sep 10. Secondary Analysis of Electronic Health Records [Internet]. Cham (CH): Springer; 2016. Chapter 8. ","Secondary Analysis of Electronic Health Records.  2016","PubMed","citation","PMID:31314266","pubmed","31314266","create date:2019/07/18 | first author:Danziger J",
"Signal Processing: False Alarm Reduction.","/pubmed/31314262","Li Q, Clifford GD.","2016 Sep 10. Secondary Analysis of Electronic Health Records [Internet]. Cham (CH): Springer; 2016. Chapter 27. ","Secondary Analysis of Electronic Health Records.  2016","PubMed","citation","PMID:31314262","pubmed","31314262","create date:2019/07/18 | first author:Li Q",
"Defining the Patient Cohort.","/pubmed/31314261","Moskowitz A, Chen K.","2016 Sep 10. Secondary Analysis of Electronic Health Records [Internet]. Cham (CH): Springer; 2016. Chapter 10. ","Secondary Analysis of Electronic Health Records.  2016","PubMed","citation","PMID:31314261","pubmed","31314261","create date:2019/07/18 | first author:Moskowitz A",
"Reporting Standards and Critical Appraisal of Prediction Models.","/pubmed/31314247","Wee L, van Kuijk SMJ, Dankers FJWM, Traverso A, Welch M, Dekker A.","2018 Dec 22. In: Kubben P, Dumontier M, Dekker A, editors. Fundamentals of Clinical Data Science [Internet]. Cham (CH): Springer; 2019. Chapter 10. ","Fundamentals of Clinical Data Science.  2019","PubMed","citation","PMID:31314247","pubmed","31314247","create date:2019/07/18 | first author:Wee L",
