Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Cost-effectiveness of Leg Bypass versus Endovascular Therapy for Critical Limb Ischemia: A Systematic Review [Internet].","/pubmed/31291067","Childers CP, Lamaina M, Liu C, Mak SS, Suttorp Booth M, Maggard Gibbons M, Shekelle PG.","Washington (DC): Department of Veterans Affairs (US); 2019 Mar."," 2019","PubMed","citation","PMID:31291067","pubmed","31291067","create date:2019/07/11 | first author:Childers CP",
"A systematic review on the use of the emotion thermometer in individuals diagnosed with cancer.","/pubmed/31291692","Harju E, Michel G, Roser K.","Psychooncology. 2019 Jul 10. doi: 10.1002/pon.5172. [Epub ahead of print] Review.","Psychooncology.  2019","PubMed","citation","PMID:31291692","pubmed","31291692","create date:2019/07/11 | first author:Harju E",
"Intuitive Honesty Versus Dishonesty: Meta-Analytic Evidence.","/pubmed/31291557","Köbis NC, Verschuere B, Bereby-Meyer Y, Rand D, Shalvi S.","Perspect Psychol Sci. 2019 Jul 10:1745691619851778. doi: 10.1177/1745691619851778. [Epub ahead of print]","Perspect Psychol Sci.  2019","PubMed","citation","PMID:31291557","pubmed","31291557","create date:2019/07/11 | first author:Köbis NC",
"Association Between Shame and Posttraumatic Stress Disorder: A Meta-Analysis.","/pubmed/31291483","López-Castro T, Saraiya T, Zumberg-Smith K, Dambreville N.","J Trauma Stress. 2019 Jul 10. doi: 10.1002/jts.22411. [Epub ahead of print]","J Trauma Stress.  2019","PubMed","citation","PMID:31291483","pubmed","31291483","create date:2019/07/11 | first author:López-Castro T",
"Cryotherapy for liver metastases.","/pubmed/31291464","Bala MM, Riemsma RP, Wolff R, Pedziwiatr M, Mitus JW, Storman D, Swierz MJ, Kleijnen J.","Cochrane Database Syst Rev. 2019 Jul 10;7:CD009058. doi: 10.1002/14651858.CD009058.pub3. [Epub ahead of print] Review.","Cochrane Database Syst Rev.  2019","PubMed","citation","PMID:31291464","pubmed","31291464","create date:2019/07/11 | first author:Bala MM",
"The Effect of Bilingualism on Older Adults' Inhibitory Control: A Meta-Analysis.","/pubmed/31291456","Armstrong BA, Ein N, Wong BI, Gallant SN, Li L.","Gerontologist. 2019 Jul 10. pii: gnz086. doi: 10.1093/geront/gnz086. [Epub ahead of print]","Gerontologist.  2019","PubMed","citation","PMID:31291456","pubmed","31291456","create date:2019/07/11 | first author:Armstrong BA",
"The Rate of Glucose Appearance Is Related to Postprandial Glucose and Insulin Responses in Adults: A Systematic Review and Meta-analysis of Stable Isotope Studies.","/pubmed/31291451","Boers HM, Alssema M, Mela DJ, Peters HP, Vonk RJ, Priebe MG.","J Nutr. 2019 Jul 10. pii: nxz150. doi: 10.1093/jn/nxz150. [Epub ahead of print]","J Nutr.  2019","PubMed","citation","PMID:31291451","pubmed","31291451","create date:2019/07/11 | first author:Boers HM",
"The Second Act: Seeking Best Practices for Encore Worker Management.","/pubmed/31291450","Boyle PA.","Gerontologist. 2019 Jul 10. pii: gnz091. doi: 10.1093/geront/gnz091. [Epub ahead of print]","Gerontologist.  2019","PubMed","citation","PMID:31291450","pubmed","31291450","create date:2019/07/11 | first author:Boyle PA",
"ANTIBIOTICS FOR APPENDICECTOMY IN CHILDREN AND ADOLESCENTS DURING THE PERIOPERATIVE PERIOD: AN INTEGRATIVE REVIEW.","/pubmed/31291445","Roque FMCB, Melo Filho AA, Roque AJCB, Roque HCB, Moreira TMM, Chaves EMC.","Rev Paul Pediatr. 2019 Jul 4. pii: S0103-05822019005013106. doi: 10.1590/1984-0462/;2019;37;4;00013. [Epub ahead of print] English, Portuguese. ","Rev Paul Pediatr.  2019","PubMed","citation","PMID:31291445","pubmed","31291445","create date:2019/07/11 | first author:Roque FMCB",
"Repercussions on the family from the birth and care of children with multiple disabilities: a qualitative meta-synthesis.","/pubmed/31291429","Dantas KO, Neves RDF, Ribeiro KSQS, Brito GEG, Batista MDC.","Cad Saude Publica. 2019 Jul 4;35(6):e00157918. doi: 10.1590/0102-311X00157918. Portuguese, English. ","Cad Saude Publica.  2019","PubMed","citation","PMID:31291429","pubmed","31291429","create date:2019/07/11 | first author:Dantas KO",
"Mixed states and suicidal behavior: a systematic review.","/pubmed/31291413","Lage RR, Santana CMT, Nardi AE, Cheniaux E.","Trends Psychiatry Psychother. 2019 Jul 10. pii: S2237-60892019005006103. doi: 10.1590/2237-6089-2018-0042. [Epub ahead of print]","Trends Psychiatry Psychother.  2019","PubMed","citation","PMID:31291413","pubmed","31291413","create date:2019/07/11 | first author:Lage RR",
"Operationalized psychodynamic diagnosis: a systematic review of the literature.","/pubmed/31291412","Both LM, Bastos AG, Freitas LHM.","Trends Psychiatry Psychother. 2019 Jul 10. pii: S2237-60892019005006102. doi: 10.1590/2237-6089-2018-0020. [Epub ahead of print]","Trends Psychiatry Psychother.  2019","PubMed","citation","PMID:31291412","pubmed","31291412","create date:2019/07/11 | first author:Both LM",
"The effectiveness of intensity-modulated radiation therapy versus 2D-RT for the treatment of nasopharyngeal carcinoma: A systematic review and meta-analysis.","/pubmed/31291379","Du T, Xiao J, Qiu Z, Wu K.","PLoS One. 2019 Jul 10;14(7):e0219611. doi: 10.1371/journal.pone.0219611. eCollection 2019.","PLoS One.  2019","PubMed","citation","PMID:31291379","pubmed","31291379","create date:2019/07/11 | first author:Du T",
"Intermittent auscultation fetal monitoring during labour: A systematic scoping review to identify methods, effects, and accuracy.","/pubmed/31291375","Blix E, Maude R, Hals E, Kisa S, Karlsen E, Nohr EA, de Jonge A, Lindgren H, Downe S, Reinar LM, Foureur M, Pay ASD, Kaasen A.","PLoS One. 2019 Jul 10;14(7):e0219573. doi: 10.1371/journal.pone.0219573. eCollection 2019.","PLoS One.  2019","PubMed","citation","PMID:31291375","pubmed","31291375","create date:2019/07/11 | first author:Blix E",
"Effectiveness of behaviour change techniques in physiotherapy interventions to promote physical activity adherence in lower limb osteoarthritis patients: A systematic review.","/pubmed/31291326","Willett M, Duda J, Fenton S, Gautrey C, Greig C, Rushton A.","PLoS One. 2019 Jul 10;14(7):e0219482. doi: 10.1371/journal.pone.0219482. eCollection 2019.","PLoS One.  2019","PubMed","citation","PMID:31291326","pubmed","31291326","create date:2019/07/11 | first author:Willett M",
"Fraction of nitrous oxide production in nitrification and its effect on total soil emission: A meta-analysis and global-scale sensitivity analysis using a process-based model.","/pubmed/31291317","Inatomi M, Hajima T, Ito A.","PLoS One. 2019 Jul 10;14(7):e0219159. doi: 10.1371/journal.pone.0219159. eCollection 2019.","PLoS One.  2019","PubMed","citation","PMID:31291317","pubmed","31291317","create date:2019/07/11 | first author:Inatomi M",
"Infection rate among nutritional therapies for acute pancreatitis: A systematic review with network meta-analysis of randomized controlled trials.","/pubmed/31291306","Hsieh PH, Su HY, Lin CY, Kang YN, Chang CC.","PLoS One. 2019 Jul 10;14(7):e0219151. doi: 10.1371/journal.pone.0219151. eCollection 2019.","PLoS One.  2019","PubMed","citation","PMID:31291306","pubmed","31291306","create date:2019/07/11 | first author:Hsieh PH",
"The contexts of heavy drinking: A systematic review of the combinations of context-related factors associated with heavy drinking occasions.","/pubmed/31291261","Stanesby O, Labhart F, Dietze P, Wright CJC, Kuntsche E.","PLoS One. 2019 Jul 10;14(7):e0218465. doi: 10.1371/journal.pone.0218465. eCollection 2019.","PLoS One.  2019","PubMed","citation","PMID:31291261","pubmed","31291261","create date:2019/07/11 | first author:Stanesby O",
"Is Brain-Derived Neurotrophic Factor (BDNF) Val66Met Polymorphism Associated with Obsessive-Compulsive Disorder? A Meta-Analysis.","/pubmed/31291217","Wang S, Xu X, Yan P, Song M, Li J, Wang S.","Psychiatr Danub. 2019 Jun;31(2):141-147. doi: 10.24869/psyd.2019.141.","Psychiatr Danub.  2019","PubMed","citation","PMID:31291217","pubmed","31291217","create date:2019/07/11 | first author:Wang S",
"Traveling With Cancer: A Guide for Oncologists in the Modern World.","/pubmed/31291137","Heng S, Hughes B, Hibbert M, Khasraw M, Lwin Z.","J Glob Oncol. 2019 Jul;5:1-10. doi: 10.1200/JGO.19.00029.","J Glob Oncol.  2019","PubMed","citation","PMID:31291137","pubmed","31291137","create date:2019/07/11 | first author:Heng S",
"Diagnostic Accuracy of Endobronchial Ultrasound Transbronchial Needle Aspiration in Lymphoma: A Systematic Review and Meta-analysis.","/pubmed/31291126","Labarca G, Sierra-Ruiz M, Kheir F, Folch E, Majid A, Mehta HJ, Jantz MA, Fernandez-Bussy S.","Ann Am Thorac Soc. 2019 Jul 10. doi: 10.1513/AnnalsATS.201902-175OC. [Epub ahead of print]","Ann Am Thorac Soc.  2019","PubMed","citation","PMID:31291126","pubmed","31291126","create date:2019/07/11 | first author:Labarca G",
"Association of Survival and Immune-Related Biomarkers With Immunotherapy in Patients With Non-Small Cell Lung Cancer: A Meta-analysis and Individual Patient-Level Analysis.","/pubmed/31290993","Yu Y, Zeng D, Ou Q, Liu S, Li A, Chen Y, Lin D, Gao Q, Zhou H, Liao W, Yao H.","JAMA Netw Open. 2019 Jul 3;2(7):e196879. doi: 10.1001/jamanetworkopen.2019.6879.","JAMA Netw Open.  2019","PubMed","citation","PMID:31290993","pubmed","31290993","create date:2019/07/11 | first author:Yu Y",
"Factors that contribute to effective online nutrition education interventions: a systematic review.","/pubmed/31290970","Murimi MW, Nguyen B, Moyeda-Carabaza AF, Lee HJ, Park OH.","Nutr Rev. 2019 Jul 10. pii: nuz032. doi: 10.1093/nutrit/nuz032. [Epub ahead of print]","Nutr Rev.  2019","PubMed","citation","PMID:31290970","pubmed","31290970","create date:2019/07/11 | first author:Murimi MW",
"Economic evaluation of guideline implementation in primary care: a systematic review.","/pubmed/31290962","Kovacs E, Wang X, Strobl R, Grill E.","Int J Qual Health Care. 2019 Jul 10. pii: mzz059. doi: 10.1093/intqhc/mzz059. [Epub ahead of print]","Int J Qual Health Care.  2019","PubMed","citation","PMID:31290962","pubmed","31290962","create date:2019/07/11 | first author:Kovacs E",
"Evaluation of the Number-Needed-to-Biopsy Metric for the Diagnosis of Cutaneous Melanoma: A Systematic Review and Meta-analysis.","/pubmed/31290958","Nelson KC, Swetter SM, Saboda K, Chen SC, Curiel-Lewandrowski C.","JAMA Dermatol. 2019 Jul 10. doi: 10.1001/jamadermatol.2019.1514. [Epub ahead of print]","JAMA Dermatol.  2019","PubMed","citation","PMID:31290958","pubmed","31290958","create date:2019/07/11 | first author:Nelson KC",
"Association of Hidradenitis Suppurativa With Inflammatory Bowel Disease: A Systematic Review and Meta-analysis.","/pubmed/31290938","Chen WT, Chi CC.","JAMA Dermatol. 2019 Jul 10. doi: 10.1001/jamadermatol.2019.0891. [Epub ahead of print]","JAMA Dermatol.  2019","PubMed","citation","PMID:31290938","pubmed","31290938","create date:2019/07/11 | first author:Chen WT",
"Nanopipettes: a potential tool for DNA detection.","/pubmed/31290857","Wang Z, Liu Y, Yu L, Li Y, Qian G, Chang S.","Analyst. 2019 Jul 10. doi: 10.1039/c9an00633h. [Epub ahead of print]","Analyst.  2019","PubMed","citation","PMID:31290857","pubmed","31290857","create date:2019/07/11 | first author:Wang Z",
"High-dose Corticosteroids for Adult Bell's Palsy: Systematic Review and Meta-analysis.","/pubmed/31290805","Fujiwara T, Namekawa M, Kuriyama A, Tamaki H.","Otol Neurotol. 2019 Jul 8. doi: 10.1097/MAO.0000000000002317. [Epub ahead of print]","Otol Neurotol.  2019","PubMed","citation","PMID:31290805","pubmed","31290805","create date:2019/07/11 | first author:Fujiwara T",
"Experiences of outdoor nature-based therapeutic recreation programs for persons with a mental illness: a qualitative systematic review protocol.","/pubmed/31290796","Picton C, Fernandez R, Moxham L, Patterson C.","JBI Database System Rev Implement Rep. 2019 Jul 8. doi: 10.11124/JBISRIR-D-19-00046. [Epub ahead of print]","JBI Database System Rev Implement Rep.  2019","PubMed","citation","PMID:31290796","pubmed","31290796","create date:2019/07/11 | first author:Picton C",
